"Código Establecimiento","Nombre Establecimiento","ID Comuna","Nombre Comuna","TNE Ed. Básica","TNE Ed. Media","Total TNE"
"16927","COLEGIO SAN FERNANDO T.P.","8401","CHILLAN","","63","63"
"16932","COLEGIO ESCUELA PREMILITAR LAUTARO","6111","OLIVAR","5","51","56"
"16941","ESCUELA YAIMA","9106","GALVARINO","2","","2"
"16942","COMPLEJO EDUCACIONAL CRISTO REY","9117","TEODORO SCHMIDT","1","13","14"
"16945","COLEGIO GIORDANO BRUNO","5501","QUILLOTA","33","7","40"
"16958","COLEGIO  ARTISTICO SOL DEL  ILLIMANI","13110","LA FLORIDA","51","71","122"
"16962","ESCUELA MONTE SINAÍ","9102","CARAHUE","3","","3"
"16967","COLEGIO ESPECIAL LOS ARRAYANES","10102","CALBUCO","13","","13"
"16980","ESCUELA  BASICA  N° 206, `PULMAHUE`","13404","PAINE","20","","20"
"16985","LICEO DE ALTA EXIGENCIA PAULO FREIRE","10208","QUELLON","1","44","45"
"16993","CENTRO EDUCACIONAL DE ADULTOS AUROMAR","5101","VALPARAISO","","47","47"
"16997","COLEGIO AMERICAN SCHOOL","13605","PEÑAFLOR","38","","38"
"17600","COLEGIO SAN GABRIEL ARCANGEL","8301","LOS ANGELES","236","351","587"
"17602","CENTRO DE EDUCACIÓN  INTEGRAL DIEGO PORTALES","8101","CONCEPCION","","15","15"
"17605","COLEGIO INGLÉS WOODLAND","8301","LOS ANGELES","112","134","246"
"17607","COLEGIO INGLÉS BRITISH ROYAL SCHOOL","8101","CONCEPCION","55","65","120"
"17635","COL. TECNICO PROFESIONAL LOS ACACIOS","8101","CONCEPCION","171","328","499"
"17636","ESCUELA CENTRO ECOEDUCATIVO LAS TRANCAS","8411","PINTO","1","","1"
"17638","COLEGIO SANTO TOMAS DE AQUINO","8301","LOS ANGELES","29","","29"
"17640","ESCUELA BASICA EL PILME","8414","QUIRIHUE","1","","1"
"17641","ESCUELA BASICA CANA DULCE","8420","TREGUACO","2","","2"
"17643","LICEO AGRICOLA DE NEGRETE","8307","NEGRETE","","18","18"
"17647","TALLER DE CAPACITACIÓN LABORAL UNPADE","8301","LOS ANGELES","3","20","23"
"17648","COLEGIO PARTICULAR KENNEDY SCHOOL","8103","CHIGUAYANTE","90","","90"
"17650","CENTRO DE CAPACITACIÓN URCAE","8101","CONCEPCION","","20","20"
"17652","COLEGIO RAIQUEN","8313","YUMBEL","66","","66"
"17654","CENTRO EDUCACIÓN INTEGRADA DE ADULTOS","8102","CORONEL","","63","63"
"17657","INSTITUTO DE HUMANIDADES ANTONIO MORENO CASAMITJANA","8102","CORONEL","88","135","223"
"17658","COLEGIO EINSTEIN","8101","CONCEPCION","","52","52"
"17660","SCUOLA ITALIANA DI CONCEPCION","8102","CORONEL","37","36","73"
"17662","LICEO CLAUDIO ARRAU LEON","8405","COIHUECO","","373","373"
"17679","ANEXO COME WEALTH SCHOOL","8401","CHILLAN","32","","32"
"17686","COLEGIO ADVENTISTA CONCEPCIÓN","8101","CONCEPCION","66","","66"
"17687","COLEGIO TERESIANO LOS ANGELES","8301","LOS ANGELES","116","195","311"
"17689","COLEGIO LICANRAY","8103","CHIGUAYANTE","27","","27"
"17690","COLEGIO BEATO DAMIÁN DE MOLOKAI","8301","LOS ANGELES","54","","54"
"17692","COLEGIO GOLDEN SCHOOL","8103","CHIGUAYANTE","24","","24"
"17693","COLEGIO BASICO NUEVA LOS LOBOS","8110","TALCAHUANO","54","","54"
"17697","SOCIEDAD EDUCACIONAL LA ARAUCANA","8101","CONCEPCION","","5","5"
"17698","ESCUELA RAMÓN VINAY SEPÚLVEDA","8401","CHILLAN","56","21","77"
"17699","ESCUELA ESP.DIF.CENTRO EDUCATIVO INTEGRAL LOS NARANJOS","8401","CHILLAN","7","","7"
"17701","CENTRO EDUCACIÓN ADULTOS PITÁGORAS","8101","CONCEPCION","","90","90"
"17702","INSTITUTO SAN SEBASTIÁN MEDIO","8313","YUMBEL","","237","237"
"17703","COLEGIO ESPIRITU SANTO","8110","TALCAHUANO","110","","110"
"17704","ESCUELA AMANDA LABARCA","8304","LAJA","5","","5"
"17708","COLEGIO SAN CRISTOBAL","8110","TALCAHUANO","31","77","108"
"17709","ESCUELA BALMACEDA SAAVEDRA L.","8103","CHIGUAYANTE","17","","17"
"17715","ESCUELA ACUMAR","8305","MULCHEN","3","","3"
"17719","COLEGIO PARTICULAR CONTINENTAL","8205","CURANILAHUE","49","57","106"
"17723","ESCUELA DIEGO PORTALES","8109","SANTA JUANA","35","","35"
"17725","COLEGIO SAN ESTEBAN DE BULNES","8402","BULNES","59","245","304"
"17726","CCENTRO EVANGÉLICO PARA EDUCACIÓN ADULTOS","8301","LOS ANGELES","","13","13"
"17728","COLEGIO EL BOSQUE","8202","ARAUCO","29","65","94"
"17732","COLEGIO UMBRALES DEL ALBA","8305","MULCHEN","50","","50"
"17733","COLEGIO CAMILO HENRIQUEZ","8101","CONCEPCION","40","","40"
"17734","COLEGIO DA VINCI","8401","CHILLAN","27","39","66"
"17735","COLEGIO DARIO SALAS","8406","CHILLAN VIEJO","176","99","275"
"17736","COLEGIO SAN IGNACIO","8301","LOS ANGELES","83","105","188"
"17737","COLEGIO PARROQUIAL SAN JOSE","8401","CHILLAN","28","29","57"
"17741","ESCUELA REINO DE SUECIA","8403","COBQUECURA","48","","48"
"17742","ESCUELA BASICA EDUARDO FREI MONTALBA","8402","BULNES","19","","19"
"17745","COLEGIO STERNENKINDER NIÑOS DE LAS ESTRELLAS","8301","LOS ANGELES","28","7","35"
"17746","COLEGIO OLIMPIA GUZMAN BELLO","8103","CHIGUAYANTE","17","","17"
"17749","ESCUELA PUCARA","8101","CONCEPCION","7","","7"
"17750","COLEGIO SALESIANO DE CONCEPCION","8101","CONCEPCION","","317","317"
"17751","ESCUELA VILLA LA GRANJA","8305","MULCHEN","111","2","113"
"17753","ESCUELA DIFERENCIAL ALTO DEL REY","8108","SAN PEDRO DE LA PAZ","1","","1"
"17754","CENTRO DE EDUCACION DE ADULTOS INTECH","8401","CHILLAN","","22","22"
"17762","ESCUELA PARTICULAR BAJO QUILANTAHUE","8207","TIRUA","10","","10"
"17763","ESCUELA PARTICULAR CUYIMPALIHUE","8203","CAÑETE","6","","6"
"17764","ESCUELA PARTICULAR ARMANDO ZUNINO ZUNINO","8309","QUILLECO","10","1","11"
"17765","COLEGIO MADRE PAULINA","8103","CHIGUAYANTE","125","238","363"
"17766","COLEGIO SAN JOSE","8416","SAN CARLOS","65","","65"
"17772","LICEO POLITECNICO CANETE","8203","CAÑETE","","277","277"
"17776","ESCUELA ESPECIAL AMANECER","8301","LOS ANGELES","16","","16"
"17778","COLEGIO SAN JUAN DE DIOS","8306","NACIMIENTO","74","182","256"
"17779","COLEGIO PACIFIC SCHOOL","8103","CHIGUAYANTE","34","","34"
"17782","LICEO RIOS DE CHILE","8107","PENCO","20","138","158"
"17784","CENTRO DE CAPACITACIÓN Y ESTUDIOS LABORALES UNPADE","8401","CHILLAN","7","20","27"
"17785","ESCUELA VILLA CENTINELA SUR","8110","TALCAHUANO","48","","48"
"17787","ESCUELA ORLANDO VERA VILLARROEL","8303","CABRERO","42","","42"
"17788","COLEGIO AMANECER","8102","CORONEL","37","178","215"
"17790","LICEO NUEVO MUNDO","8305","MULCHEN","","124","124"
"17793","COLEGIO CONCEPCION DE SAN CARLOS","8416","SAN CARLOS","20","46","66"
"17794","COLEGIO CONCEPCION DE CHILLAN","8401","CHILLAN","199","493","692"
"17795","INSTITUTO PROFESIONAL Y CENTRO DE FORMACIÓN TÉCNICA SANTA LUCÍA E.I.R.L.","8301","LOS ANGELES","","25","25"
"17796","COLEGIO ADULTOS RENACER","8101","CONCEPCION","","60","60"
"17797","ARAUCARIA SCHOOL","8311","SANTA BARBARA","22","","22"
"17798","COLEGIO ACUMAR","8307","NEGRETE","1","","1"
"17800","COLEGIO SYDNEY COLLEGE","8401","CHILLAN","78","163","241"
"17802","INSTITUTO DOWN","8101","CONCEPCION","3","","3"
"17810","CENTRO DE EDUCACIÓN DE ADULTOS QUIMAHUE","8203","CAÑETE","","39","39"
"17812","COLEGIO CONCEPCION CHIGUAYANTE","8103","CHIGUAYANTE","89","193","282"
"17813","ESCUELA BÁSICA CACIQUE LEVIÁN","8311","SANTA BARBARA","57","","57"
"17814","ESCUELA ALTO CABRERO","8303","CABRERO","62","","62"
"17815","COLEGIO EINSTEIN","8102","CORONEL","","75","75"
"17817","COLEGIO PARTICULAR FRANCYS","8202","ARAUCO","44","112","156"
"17818","LICEO TECNICO PROFESIONAL DE LA MADERA","8102","CORONEL","","232","232"
"17824","COLEGIO CLARO DE LUNA COLLEGE","8110","TALCAHUANO","13","","13"
"17828","ESCUELA EVANGÉLICA BETH-EL","8401","CHILLAN","65","","65"
"17829","CENTRO DE ESTUDIO LA ARAUCANA","8401","CHILLAN","","60","60"
"17830","CENTRO PSICOPEDAGÓGICO DE ESTIMULACIÓN TEMPRANA CADI","8301","LOS ANGELES","21","","21"
"17833","COLEGIO ETCHEGOYEN TALCAHUANO","8110","TALCAHUANO","71","345","416"
"17838","COLEGIO TECNOLOGICO DARIO SALAS","8406","CHILLAN VIEJO","1","380","381"
"17840","ESCUELA BASICA NAHUELBUTA","8108","SAN PEDRO DE LA PAZ","26","","26"
"17843","COLEGIO AURORA DE CHILE CHIGUAYANTE","8103","CHIGUAYANTE","","363","363"
"17846","CENTRO EDUCACION INTEGRAL DE ADULTOS","8313","YUMBEL","","11","11"
"17847","INSTITUTO EDUCACIÓN DE ADULTOS RUBÉN CAMPOS LÓPEZ","8304","LAJA","","6","6"
"17848","YIRE LICEO POLITECNICO DE COIHUECO","8405","COIHUECO","41","71","112"
"17850","COLEGIO PADRE MANUEL D`ALZON","8106","LOTA","","212","212"
"17854","COLEGIO VILLA NONGUEN","8101","CONCEPCION","32","","32"
"17855","COLEGIO INMACULADA CONCEPCION","8101","CONCEPCION","55","206","261"
"17857","LICEO OBISPO SAN MIGUEL","8103","CHIGUAYANTE","","191","191"
"17858","COLEGIO MIXTO INMACULADA CONCEPCION","8110","TALCAHUANO","83","157","240"
"17859","COLEGIO ALMONDALE","8108","SAN PEDRO DE LA PAZ","149","256","405"
"17860","COLEGIO NUEVAS PALABRAS","8110","TALCAHUANO","28","","28"
"17874","ESCUELA EDELMIRA VERGARA QUIÑONES","8202","ARAUCO","33","","33"
"17875","COLEGIO SAN JOAQUIN","8101","CONCEPCION","49","","49"
"17876","AMERICAN JUNIOR COLLEGE","8102","CORONEL","59","63","122"
"17877","COLEGIO PADRE ALBERTO HURTADO LOS ANGELES","8301","LOS ANGELES","121","157","278"
"17879","CENTRO EDUCACIÓN INTEGRAL DE ADULTOS JANEQUEO - CONCEPCIÓN","8101","CONCEPCION","","75","75"
"17880","CENTRO DE EDUCACIÓN DE ADULTOS ADELAILA MORENO","8312","TUCAPEL","","9","9"
"17881","CENTRO EDUCACIÓN INTEGRADO ADULTOS FERMÍN FIERRO LUENGO","8205","CURANILAHUE","","39","39"
"17883","COLEGIO SAN TERESA DE LOS ANDES - LOS ANGELES","8301","LOS ANGELES","76","","76"
"17885","LICEO POLIVALENTE TOME - ALTO","8111","TOME","","126","126"
"17888","ESCUELA ESPECIAL SOL DE LOS ANGELES","8301","LOS ANGELES","10","","10"
"17892","ESCUELA MARTA COLVIN ANDRADE","8401","CHILLAN","31","27","58"
"17895","COLEGIO SAN FERNANDO","8401","CHILLAN","132","6","138"
"17897","ESCUELA GLORIAS NAVALES","8408","NINHUE","22","","22"
"17898","ESCUELA SERGIO MARTIN ALAMOS","8419","SAN NICOLAS","84","","84"
"17900","COLEGIO METODISTA CONCEPCION","8101","CONCEPCION","29","86","115"
"17902","COLEGIO TERESA DE LOS ANDES","8402","BULNES","57","106","163"
"17903","SEBASTIAN SCHOOL","8401","CHILLAN","54","53","107"
"17907","COLEGIO CREACIÓN CHILLÁN","8401","CHILLAN","44","233","277"
"17908","COLEGIO POLIVALENTE PADRE ALBERTO HURTADO","8401","CHILLAN","117","235","352"
"17912","COLEGIO CREACIÓN CONCEPCIÓN","8101","CONCEPCION","77","178","255"
"17915","COLEGIO DOMINGO PARRA CORVALAN","8102","CORONEL","96","","96"
"17916","ESCUELA DAFNE ELVIRA ZAPATA ROZAS","8410","PEMUCO","43","","43"
"17918","COLEGIO SAINT GEORGE SCHOOL","8301","LOS ANGELES","102","187","289"
"17920","COLEGIO HISPANO AMERICANO RIO VIEJO","8401","CHILLAN","103","195","298"
"17922","COLEGIO THE PACIFIC SCHOOL","8103","CHIGUAYANTE","","165","165"
"17924","ESCUELA NACIMIENTO DE NUESTRO SEÑOR","8306","NACIMIENTO","30","","30"
"17930","ESCUELA EL LLANO","8414","QUIRIHUE","30","","30"
"17931","LICEO ESPÍRITU SANTO","8110","TALCAHUANO","","210","210"
"18002","ESCUELA JOSE FRANCISCO PINO MEDINA","8404","COELEMU","47","","47"
"18004","LICEO TÉCNICO PROFESIONAL ALONSO DE ERCILLA Y ZÚÑIGA","8203","CAÑETE","","203","203"
"18006","ESCUELA ELISE MOTTART","8407","EL CARMEN","62","","62"
"18007","COLEGIO CARMELA ROMERO DE ESPINOSA","8101","CONCEPCION","126","257","383"
"18008","ESCUELA ESPECIAL AMPALU","8306","NACIMIENTO","5","10","15"
"18009","CENTRO INTEGRAL ADULTOS PAUL PERCIVAL HARRIS","8202","ARAUCO","","109","109"
"18012","ESCUELA MARTA COLVIN ANDRADE","8405","COIHUECO","29","","29"
"18014","ESCUELA BASICA LOS CONQUISTADORES","8107","PENCO","27","","27"
"18015","ESCUELA BASICA FORJADORES DE CHILE","8107","PENCO","24","","24"
"18016","ESCUELA BASICA PUEBLO SECO","8418","SAN IGNACIO","50","","50"
"18017","LICEO TÉCNICO PROFESIONAL VIOLETA PARRA SANDOVAL","8416","SAN CARLOS","23","89","112"
"18021","ESCUELA DIEGO PORTALES PALAZUELOS","8313","YUMBEL","14","12","26"
"18023","CENTRO EDUCACIÓN INTEGRAL ADULTOS PADRE CARLOS PUENTES FIGUEROA","8103","CHIGUAYANTE","","12","12"
"18028","COLEGIO CIUDAD EDUCATIVA","8401","CHILLAN","109","194","303"
"18032","CENTRO DE CAPACITACIÓN LABORAL EDUCACIÓN ESPECIAL PAULO FREIRE","8101","CONCEPCION","1","1","2"
"18034","COLEGIO SOUTHERN COLLEGE S.A.","8301","LOS ANGELES","88","103","191"
"18035","COLEGIO SAN AGUSTIN","8414","QUIRIHUE","34","61","95"
"18037","LICEO RALCO","8314","ALTO BIOBIO","","46","46"
"18042","COLEGIO WENGA CORONEL","8102","CORONEL","82","","82"
"18045","CENTRO DE CAPACITACIÓN LABORAL BERNARDO O`HIGGINS","8406","CHILLAN VIEJO","18","","18"
"18049","COLEGIO ADVENTISTA DE CONCEPCION","8110","TALCAHUANO","48","257","305"
"18050","COLEGIO LA FUENTE","8301","LOS ANGELES","19","44","63"
"18051","ESCUELA BASICA DIFERENCIAL ARCO IRIS","8301","LOS ANGELES","1","2","3"
"18054","CENTRO DE NIVELACIÓN Y DE CAPACITACIÓN PARA ADULTOS MADRE MARIA M Y S","8103","CHIGUAYANTE","","57","57"
"18065","ESCUELA NUEVA REPUBLICA","8105","HUALQUI","38","","38"
"18066","COLEGIO AURORA DE CHILE SUR","8103","CHIGUAYANTE","1","328","329"
"18069","CENTRO INTEGRAL DE EDUCACIÓN HIGH SCOPE LIMITADA","8112","HUALPEN","33","","33"
"18075","COLEGIO JAHVE NISI","8109","SANTA JUANA","22","59","81"
"18077","CENTRO DE EXPLORACIÓN CAPACITACIÓN LABORAL SAN RAFAEL","8401","CHILLAN","4","5","9"
"18080","LICEO POLITECNICO CARAMPANGUE","8202","ARAUCO","","132","132"
"18082","ESCUELA ADULTOS INTECAP","8301","LOS ANGELES","","21","21"
"18087","DINABEC COLLEGE","8416","SAN CARLOS","35","54","89"
"18088","CENTRO DE FORMACION LABORAL SAN ANDRES","8102","CORONEL","","13","13"
"18090","COLEGIO SAN LORENZO","8301","LOS ANGELES","18","42","60"
"18093","COLEGIO EL VALLE DE HUALQUI","8105","HUALQUI","33","","33"
"18094","CHRISTIAN COLLEGE","8105","HUALQUI","38","","38"
"18097","COLEGIO ALMONDALE LOMAS","8101","CONCEPCION","114","152","266"
"18099","ESCUELA TOMAS LAGO","8406","CHILLAN VIEJO","20","8","28"
"18102","COLEGIO PAULO FREIRE","8108","SAN PEDRO DE LA PAZ","57","","57"
"18104","ESCUELA ESPECIAL DIFERENCIAL CENTRO DE RECURSOS PERSEVERA","8401","CHILLAN","10","","10"
"18106","ESCUELA ESPECIAL DEL MAR","8110","TALCAHUANO","7","","7"
"18109","ESCUELA ESPECIAL DIFERENCIAL SOL NACIENTE","8102","CORONEL","12","","12"
"18111","COMPLEJO EDUCACIONAL GLORIA MENDEZ BRIONES","8107","PENCO","49","","49"
"18112","LICEO INES ENRIQUEZ FRODDEN","8104","FLORIDA","42","51","93"
"18114","COLEGIO A-LAFKEN","8107","PENCO","28","41","69"
"18123","COLEGIO Y ESCUELA DE LENGUAJE CENTRO EDUCACIONAL PEUMAYEN","8303","CABRERO","24","","24"
"18124","COLEGIO SANTA TERESITA","8404","COELEMU","33","80","113"
"18126","COLEGIO PORVENIR SCHOOL","8103","CHIGUAYANTE","52","35","87"
"18127","CENTRO EDUCACIONAL ALBORADA","8107","PENCO","31","","31"
"18128","COLEGIO SANTO TOMÁS","8301","LOS ANGELES","42","72","114"
"18133","CENTRO DE ESTIMULACIÓN TEMPRANA Y BÁSICO ESPECIAL PASO A PASITO","8401","CHILLAN","19","","19"
"18146","CENTRO DIFERENCIAL ESTIMULACIÓN TEMPRANA MANANTIAL","8101","CONCEPCION","1","","1"
"18147","COLEGIO EDUCA BIOBÍO","8108","SAN PEDRO DE LA PAZ","90","","90"
"18149","COLEGIO RUCALHUE","8112","HUALPEN","99","47","146"
"18150","ESCUELA DIFERENCIAL ASPAUT CHIGUAYANTE","8103","CHIGUAYANTE","1","","1"
"18152","INSTITUTO DE ATENCION A LA DIVERSIDAD INAD","8201","LEBU","22","","22"
"18163","COLEGIO GRAN BRETAÑA","8112","HUALPEN","84","165","249"
"18169","CENTRO DE ESTIMULACIÓN TEMPRANA ANTU","8301","LOS ANGELES","7","","7"
"18170","COLEGIO MONTE ÁGUILA COLLEGE","8303","CABRERO","47","","47"
"18172","COLEGIO AMANECER TALCAHUANO","8110","TALCAHUANO","76","248","324"
"18175","CENTRO FORMACIÓN LABORAL LIWENKO","8101","CONCEPCION","3","","3"
"18181","INSTITUTO HUMANIDADES MONSEÑOR JOSE MANUEL SANTO ASCARZA","8103","CHIGUAYANTE","84","","84"
"18183","COLEGIO PER SÉ","8101","CONCEPCION","4","","4"
"18184","COLEGIO BORDERIO","8305","MULCHEN","31","","31"
"18199","COLEGIO QUILLÓN","8413","QUILLON","27","43","70"
"18200","ESCUELA ESPECIAL DIFERENCIAL ANGELITOS","8301","LOS ANGELES","1","","1"
"18216","COLEGIO AMANECER","8402","BULNES","51","","51"
"18218","COLEGIO NUEVOS HORIZONTES","8108","SAN PEDRO DE LA PAZ","29","51","80"
"18220","COLEGIO NUEVA ESPERANZA","8421","YUNGAY","144","","144"
"18223","COLEGIO EL FARO","8101","CONCEPCION","51","","51"
"18234","COLEGIO ALTAZOR","8302","ANTUCO","15","","15"
"18237","COLEGIO AMANECER SAN CARLOS","8108","SAN PEDRO DE LA PAZ","65","80","145"
"18241","CENTRO DE EDUCACIÓN INTEGRAL DE ADULTOS NAHUELQUÍN","8110","TALCAHUANO","","78","78"
"18243","COLEGIO INGLÉS PALABRAS DE VIDA","8405","COIHUECO","44","","44"
"18244","ESCUELA DIFERENCIAL CENTRO DE ESTUDIO E INCLUSION LABORAL BIOCOR","8102","CORONEL","2","","2"
"18247","COLEGIO SAN NICOLÁS","8101","CONCEPCION","65","","65"
"18248","ESCUELA EL RENOVAL","8102","CORONEL","","20","20"
"18249","COLEGIO INSTITUTO CRISTIANO GRACIA Y PAZ","8301","LOS ANGELES","56","","56"
"18251","COLEGIO ALTURAS DE CHILLÁN","8401","CHILLAN","42","3","45"
"19904","IER. LICEO TÉCNICO PROFESIONAL HUISCAPI","9109","LONCOCHE","","67","67"
"19906","LICEO POLITECNICO EMA ESPINOZA CORREA","9108","LAUTARO","","385","385"
"19907","ESC. ESPECIAL RETARDO MENTAL CLARET","9101","TEMUCO","32","","32"
"19908","GREEN HOUSE SCHOOL","9101","TEMUCO","1","2","3"
"19910","ESCUELA PARTICULAR SAN LORENZO","9121","CHOLCHOL","5","","5"
"19913","COMPLEJO EDUCACIONAL LOS SAUCES","9206","LOS SAUCES","","126","126"
"19918","ESCUELA ESPECIAL ERICO HORNUNG","9202","COLLIPULLI","9","","9"
"19919","ESCUELA PARTICULAR APOCALIPSIS","9102","CARAHUE","2","","2"
"19921","INSTITUTO CAMILO HENRIQUEZ","9120","VILLARRICA","49","82","131"
"19922","ESCUELA PARTICULAR ANTUMALAL","9108","LAUTARO","21","5","26"
"19923","ESCUELA NRO 15  AMI","9101","TEMUCO","22","","22"
"19925","LICEO PARTICULAR COMERCIAL CARAHUE","9102","CARAHUE","2","170","172"
"19926","ESCUELA ESPECIAL RETARDO MENTAL","9101","TEMUCO","10","","10"
"19927","ESCUELA BASICA VOLCAN LLAIMA","9110","MELIPEUCO","21","","21"
"19930","ESC. PART. BASICA COMUN BOLIL","9117","TEODORO SCHMIDT","3","","3"
"19931","ESCUELA ESPECIAL DAME LA MANO","9106","GALVARINO","1","","1"
"19934","ESCUELA PARTICULAR EL DESPERTAR","9112","PADRE LAS CASAS","3","","3"
"19944","ESCUELA PARTICULAR ALFA Y OMEGA","9101","TEMUCO","15","","15"
"19947","ESCUELA LAURA VICUNA","9120","VILLARRICA","37","","37"
"19948","ESCUELA PARTICULAR PAULA JARAQUEMADA","9102","CARAHUE","2","","2"
"19950","ESCUELA PARTICULAR SAN ANDRES","9203","CURACAUTIN","23","","23"
"19951","ESCUELA PARTICULAR EL PILAR","9117","TEODORO SCHMIDT","1","","1"
"19952","COLEGIO ANGOL","9201","ANGOL","128","102","230"
"19953","ESCUELA BILINGUE AMUL KEWUN","9111","NUEVA IMPERIAL","3","9","12"
"19954","ESCUELA ESPECIAL DE TRASTORNOS DE LA COMUNICACION ORAL DOCKSTA","9102","CARAHUE","34","13","47"
"19959","COLEGIO JUAN XXIII","9101","TEMUCO","","50","50"
"19964","ESC. ESPECIAL PART. ALENKURA","9112","PADRE LAS CASAS","20","1","21"
"19965","ESCUELA PARTICULAR TERESA DE LOS ANDES","9206","LOS SAUCES","20","","20"
"19968","COLEGIO ADVENTISTA DE PITRUFQUEN","9114","PITRUFQUEN","70","127","197"
"19969","CENTRO EDUCACIONAL ESPECIAL INCLUSIVO SAN CRISTOBAL","9101","TEMUCO","5","5","10"
"19972","MOZART SCHOOL","9201","ANGOL","32","68","100"
"19974","COMPLEJO EDUCACIONAL LA FRONTERA","9101","TEMUCO","7","360","367"
"19976","ESCUELA RADALCO","9203","CURACAUTIN","3","","3"
"19981","COLEGIO NUEVA CONCEPCION","9101","TEMUCO","37","42","79"
"19983","ESCUELA BASICA PARTICULAR EMPRENDER","9101","TEMUCO","114","121","235"
"19993","C.E.I.A. ANTONIO ACEVEDO HERNANDEZ","9201","ANGOL","","74","74"
"19996","ESCUELA NUEVA MENETUE","9115","PUCON","1","","1"
"20001","C.E.I.A.  ALERTA","9112","PADRE LAS CASAS","","51","51"
"20008","COLEGIO EL LABRADOR","9211","VICTORIA","57","75","132"
"20010","ESCUELA ENRIQUE TENORIO FUENTES","9111","NUEVA IMPERIAL","4","","4"
"20012","CENTRO DE EDUC. ADULTOS PAULO FREIRE","9101","TEMUCO","","66","66"
"20016","COLEGIO DE APLICACION","9101","TEMUCO","92","53","145"
"20019","SUN FLOWER SCHOOL","9101","TEMUCO","52","","52"
"20024","ESCUELA PARTICULAR HUENTE","9117","TEODORO SCHMIDT","2","","2"
"20025","ESCUELA ARTISTICA ARMANDO DUFEY BLANC","9101","TEMUCO","125","181","306"
"20026","ESCUELA MAPU- LAFKEN","9102","CARAHUE","7","","7"
"20027","ESCUELA HUERTOS MINEROS","9102","CARAHUE","4","","4"
"20029","ESCUELA SANTA VICTORIA","9106","GALVARINO","13","","13"
"20033","COLEGIO CUMBRES DEL BUDI","9116","SAAVEDRA","1","","1"
"20037","LICEO COMERCIAL DEL DESARROLLO","9101","TEMUCO","","279","279"
"20041","ESCUELA PARTICULAR CLAUDIO ARRAU","9120","VILLARRICA","27","75","102"
"20042","ESC. PART. LUCILA GODOY ALCAYAGA","9201","ANGOL","31","","31"
"20043","CENTRO DE EDUCACION DE ADULTOS LEFXARV","9111","NUEVA IMPERIAL","","23","23"
"20044","CTRO.EDUC.ADULTOS T.P. EL SEMBRADOR","9101","TEMUCO","","122","122"
"20046","ESCUELA PART. MISS CLARA BRINCEFIELD","9112","PADRE LAS CASAS","105","","105"
"20047","CENTRO DE ESTUDIOS DE LAS COMUNICACIONES PARA EL TRABAJO","9101","TEMUCO","","19","19"
"20048","COLEGIO SCOLE CREARE","9101","TEMUCO","86","182","268"
"20052","COMPLEJO EDUCACIONAL VICTORIA","9211","VICTORIA","","95","95"
"20053","LICEO TECNICO PROFESIONAL HUALPIN","9117","TEODORO SCHMIDT","","23","23"
"20054","ESCUELA GASPAR HUENCHUMAN","9111","NUEVA IMPERIAL","5","","5"
"20058","ESCUELA ESPECIAL LAS LILAS DE TRAIGUEN","9210","TRAIGUEN","5","","5"
"20063","CENTRO DE EDUC.I.ADUL.MIGUEL DE CERVANTES","9101","TEMUCO","","93","93"
"20064","COLEGIO BICENTENARIO DE LA ARAUCANIA","9112","PADRE LAS CASAS","16","","16"
"20066","CENTRO DE ESTUDIOS Y CAPACITACION LIMITADA","9101","TEMUCO","","7","7"
"20067","ESCUELA FRANCISO QUEREBAN","9112","PADRE LAS CASAS","11","","11"
"20068","ESCUELA PARTICULAR SAINT GEORGE","9201","ANGOL","34","1","35"
"20070","ESCUELA PART. DE ADULTOS GETSEMANI","9101","TEMUCO","","4","4"
"20071","ESCUELA PARTICULAR LA DEHESA","9103","CUNCO","14","","14"
"20073","CENTRO EDUC.INTEGRAL ADULTOS ACROPOLIS","9103","CUNCO","","7","7"
"20074","CAMBRIDGE COLLEGE PRIMAVERA","9119","VILCUN","33","85","118"
"20075","ESCUELA MIRTHA AVILA VALDES","9102","CARAHUE","1","","1"
"20078","CENTRO EDUC.INTEGRAL ADULTOS FUTURO","9101","TEMUCO","","21","21"
"20080","ESCUELA PARTICULAR JUVENCIO VALLE","9117","TEODORO SCHMIDT","3","","3"
"20081","ESCUELA PARTICULAR SAN MATIAS","9102","CARAHUE","3","","3"
"20082","ESCUELA PART.NUESTRA SENORA DEL ROSARIO","9201","ANGOL","54","","54"
"20084","ESCUELA PARTICULAR CHIHUIMPILLI","9105","FREIRE","3","","3"
"20085","COLEGIO GOLDEN SCHOOL","9101","TEMUCO","34","72","106"
"20087","ESCUELA ARCO IRIS","9207","LUMACO","10","","10"
"20089","C.E.I.A VILCUN","9119","VILCUN","","10","10"
"20090","COLEGIO LEONARDO DA VINCI SCHOOL","9114","PITRUFQUEN","39","85","124"
"20094","ESCUELA PARTICULAR LA ESPERANZA","9117","TEODORO SCHMIDT","5","","5"
"20095","COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO","9120","VILLARRICA","13","34","47"
"20096","COLEGIO BETANIA","9101","TEMUCO","53","","53"
"20098","ESCUELA FEDERICO GARCIA LORCA","9205","LONQUIMAY","2","","2"
"20099","ESCUELA ALIWEN DE LLAMUCO","9119","VILCUN","7","","7"
"20102","ESCUELA ESPECIAL HOSPITALARIA TEMUCO","9101","TEMUCO","3","6","9"
